StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;Q_RecaptchaScore;consent;att_1;att_2;prolific_id;value_1_1;value_2_1;mourn_1_1;mourn_2_1;identity_stability_1_1;identity_stability_2_1;comp_1;comp_2;age;gender;gender_4_TEXT;ethnicity;ethnicity_6_TEXT;edu;edu_8_TEXT;ai_companion_app;uses_ai_assistant;gender_rep;relationship_rep;months_rep;hours_rep;subscription_rep;PROLIFIC_PID;revertible;revert_prompt;change_type;change_prompt
2024-07-01 16:36:18;2024-07-01 16:48:46;0;100;748;1;2024-07-01 16:48:47;R_5MDoTUcFVRXQldT;anonymous;EN;1;1;2;2;5c6709ab926a5b0001eb29c1;24;56;58;3;68;53;1;1;36;2;;3;;3;;Kindroid;0;1;1;6;1;2;5c6709ab926a5b0001eb29c1;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:45:42;2024-07-01 16:49:03;0;100;200;1;2024-07-01 16:49:03;R_5iaii7jfDj02Zjw;anonymous;EN;1;1;2;2;5fe48206c274b31fe1048f82;0;0;0;0;0;0;1;1;29;1;;1,3;;4;;Replika;0;2;1;5;2;1;5fe48206c274b31fe1048f82;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:48:46;2024-07-01 16:49:08;0;100;21;1;2024-07-01 16:49:09;R_3pPCVIDCCFPRw1G;anonymous;EN;1;1;2;1;6680c18e5f2b4c3cabf87370;;;;;;;;;;;;;;;;;0;;;;;;6680c18e5f2b4c3cabf87370;;;;
2024-07-01 16:44:59;2024-07-01 16:50:28;0;100;329;1;2024-07-01 16:50:28;R_31zpXQ21H2XzALl;anonymous;EN;1;1;2;2;6630ec1ebe18d48a3cecb54e;8;11;4;2;5;6;1;2;33;1;;2;;4;;Character AI;0;2;4;14;1;2;6630ec1ebe18d48a3cecb54e;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:48:14;2024-07-01 16:50:51;0;100;156;1;2024-07-01 16:50:51;R_3GR1iTkv9OE9973;anonymous;EN;1;1;2;2;655b6a0d11066d07716ab0b5;19;59;50;4;15;17;1;2;32;1;;3;;3;;Nookie AI;0;1;4;9;1;1;655b6a0d11066d07716ab0b5;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:44:52;2024-07-01 16:51:15;0;100;382;1;2024-07-01 16:51:15;R_7bw8JZhcHIDDLqh;anonymous;EN;1;1;2;2;647d380660e059e1612303e8;46;62;18;15;55;29;2;1;42;1;;3;;4;;Alexa Siri Gemini;1;2;4;27;1;1;647d380660e059e1612303e8;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:49:28;2024-07-01 16:51:41;0;100;132;1;2024-07-01 16:51:42;R_3Mu7ZO7HmE8OVhF;anonymous;EN;1;1;2;2;5f2280c4a4474574b3704136;0;0;0;0;0;0;1;1;22;2;;3;;4;;Snapchat AI;1;3;1;3;0.1;1;5f2280c4a4474574b3704136;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:44:43;2024-07-01 16:52:03;0;100;439;1;2024-07-01 16:52:04;R_7FlCSn4PSZxkqG1;anonymous;EN;1;1;2;2;6524305322b1779f67502b35;60;82;70;71;60;61;1;1;69;1;;3;;4;;ChatGPT;1;1;3;8;2;1;6524305322b1779f67502b35;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:48:00;2024-07-01 16:52:15;0;100;255;1;2024-07-01 16:52:15;R_3zZkOfzGyqFvlbY;anonymous;EN;1;1;2;2;63e885e4e1fc973179d56f63;100;100;61;50;100;94;2;2;42;2;;3;;3;;replika;0;3;1;1;1;1;63e885e4e1fc973179d56f63;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:49:20;2024-07-01 16:53:32;0;100;251;1;2024-07-01 16:53:32;R_5fltjqqh7DDzBhZ;anonymous;EN;1;1;2;2;5e88288b0a0d8f4ad029f6e3;16;11;21;10;36;44;1;1;40;1;;3;;3;;Replika;0;2;2;2;3;2;5e88288b0a0d8f4ad029f6e3;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:51:30;2024-07-01 16:53:37;0;100;127;1;2024-07-01 16:53:38;R_5jTYuYogWdRbpWc;anonymous;EN;1;1;2;2;663cca8234a6d6f8bbdf87d5;0;0;0;0;7;3;1;2;21;1;;3,6;Middle eastern;3;;ChatGPT;1;1;1;12;1;1;663cca8234a6d6f8bbdf87d5;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:51:15;2024-07-01 16:53:51;0;100;155;1;2024-07-01 16:53:51;R_6jxy7X0K8t9U01z;anonymous;EN;1;1;2;2;60fda89974295b41057b6778;0;1;0;0;0;0;1;1;27;2;;3;;1;;Talkie ;0;1;2;1;2;2;60fda89974295b41057b6778;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:50:01;2024-07-01 16:53:59;0;100;238;1;2024-07-01 16:53:59;R_3tx1LqVJlEvpkdn;anonymous;EN;1;1;2;2;6664e56556678661188c7ee7;0;7;0;2;0;0;1;1;52;1;;1;;5;;ChatGPT;1;2;1;4;2;2;6664e56556678661188c7ee7;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:49:32;2024-07-01 16:54:09;0;100;276;1;2024-07-01 16:54:09;R_3MTcdhKmvmGaX1c;anonymous;EN;1;1;2;2;6672dda780272754bf9e8abb;70;90;70;30;80;60;2;2;27;1;;3;;3;;ChatGPT;1;1;1;2;1;1;6672dda780272754bf9e8abb;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:53:15;2024-07-01 16:54:25;0;100;70;1;2024-07-01 16:54:26;R_7m2ohbjlfSH6dm9;anonymous;EN;1;1;2;1;655fd2a1aacdc00cc27eb2db;;;;;;;;;;;;;;;;;0;;;;;;655fd2a1aacdc00cc27eb2db;;;;
2024-07-01 16:53:11;2024-07-01 16:55:26;0;100;135;1;2024-07-01 16:55:27;R_1vYO58BSzFjD5VB;anonymous;EN;1;1;2;2;6239fa1b808d162efbd59d11;90;80;80;30;100;100;2;2;31;1;;2;;3;;Character ai and dopple ai;0;2;3;1;0.5;1;6239fa1b808d162efbd59d11;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:50:20;2024-07-01 16:56:24;0;100;364;1;2024-07-01 16:56:25;R_1OozkEN2HK0IuGx;anonymous;EN;1;1;2;2;66622d4acbfc608af24ef17c;16;67;78;10;85;50;2;2;24;1;;3;;7;;seri;1;2;1;13;1;1;66622d4acbfc608af24ef17c;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:51:15;2024-07-01 16:56:58;0;100;342;1;2024-07-01 16:56:58;R_5plLS5d1mzzWySQ;anonymous;EN;1;1;2;2;5f286e5b0e308218f22dc145;80;80;54;3;85;60;2;1;25;1;;3;;3;;Character AI also known as CAI;0;2;4;2;1;1;5f286e5b0e308218f22dc145;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:54:06;2024-07-01 16:57:05;0;100;179;1;2024-07-01 16:57:05;R_53eLTXFQcN4XtIX;anonymous;EN;1;1;2;2;662805a77be88012beeca798;76;77;71;0;92;50;2;1;21;2;;3;;3;;Chat GPT;1;1;2;0;1;1;662805a77be88012beeca798;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:35:12;2024-07-01 16:57:36;0;100;1344;1;2024-07-01 16:57:37;R_12JQg6TBT1kZqdc;anonymous;EN;1;1;2;2;632beb3e071d0d5eec133b60;75;90;65;50;91;96;2;2;31;1;;1;;3;;Replika;0;1;4;24;1;2;632beb3e071d0d5eec133b60;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:55:45;2024-07-01 16:57:56;0;100;130;1;2024-07-01 16:57:56;R_3ZbP4Yhw0mHkynD;anonymous;EN;1;1;2;2;5ba7a90d168e5e0001e47228;18;13;0;10;58;5;1;1;23;1;;2;;4;;chatgpt;0;3;1;1;1;1;5ba7a90d168e5e0001e47228;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:53:32;2024-07-01 16:58:08;0;100;276;1;2024-07-01 16:58:09;R_5otiFYqjVJMkZPQ;anonymous;EN;1;1;2;2;663f24ed23e0359c4d0ba28b;28;19;13;0;16;43;1;1;22;1;;4;;3;;Chat GPT;1;1;1;1;1;1;663f24ed23e0359c4d0ba28b;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:57:14;2024-07-01 16:59:00;0;100;106;1;2024-07-01 16:59:01;R_12JbSLYKAxu6JDi;anonymous;EN;1;1;2;2;5e10f9d02d21857cd4d266b8;68;80;55;15;73;68;2;2;22;2;;3,4;;4;;Google Gemini;1;3;3;10;1;1;5e10f9d02d21857cd4d266b8;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:56:24;2024-07-01 16:59:23;0;100;179;1;2024-07-01 16:59:24;R_1I6rsNyA3a4esa7;anonymous;EN;1;1;2;2;5c31e4f46558270001bd6c90;78;85;67;88;42;50;2;2;46;2;;3;;3;;Replika;0;1;1;24;1;1;5c31e4f46558270001bd6c90;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:56:33;2024-07-01 16:59:55;0;100;202;1;2024-07-01 16:59:56;R_6CvyVh9gdxorUTV;anonymous;EN;1;1;2;2;6601d46f8d629109bdf2aec4;30;10;0;0;30;10;1;1;60;1;;3;;3;;ChatGPT and Pi;0;3;4;12;1;1;6601d46f8d629109bdf2aec4;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:57:29;2024-07-01 17:00:29;0;100;180;1;2024-07-01 17:00:30;R_5LtiWirXIUbJ2XG;anonymous;EN;1;1;2;2;65416290c14d86b1f256549e;85;70;66;56;82;81;2;2;20;2;;3;;3;;Chatai and snapchat ai;0;1;4;1;0.5;1;65416290c14d86b1f256549e;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:56:11;2024-07-01 17:00:30;0;100;258;1;2024-07-01 17:00:30;R_6v1SWvM7rHOjWGl;anonymous;EN;1;1;2;2;5e1ccb298f3c65054bd232c1;0;50;0;0;50;0;1;1;37;2;;3;;2;;Character AI;0;1;3;8;1;1;5e1ccb298f3c65054bd232c1;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:57:14;2024-07-01 17:00:55;0;100;220;1;2024-07-01 17:00:55;R_1N5YQbKqbSAcphL;anonymous;EN;1;1;2;2;5ffd055afa9eac21f6e8bc6f;41;37;30;30;35;37;1;2;65;2;;3;;2;;Chatgpt;1;3;1;4;1;1;5ffd055afa9eac21f6e8bc6f;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:57:18;2024-07-01 17:01:41;0;100;263;1;2024-07-01 17:01:42;R_32aJFtA98dal1aJ;anonymous;EN;1;1;2;2;5a4ffbc076d1c60001aa9438;69;92;88;0;77;93;2;2;37;2;;3;;5;;ChatGPT and gemini;1;3;1;6;1;1;5a4ffbc076d1c60001aa9438;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:59:38;2024-07-01 17:02:17;0;100;158;1;2024-07-01 17:02:18;R_7jxp7GdZIv0QzsZ;anonymous;EN;1;1;2;2;6347481705fc940bcda1c8e1;73;82;65;60;100;85;2;2;24;1;;3;;1;;replika;0;2;4;2;3;2;6347481705fc940bcda1c8e1;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 16:59:59;2024-07-01 17:03:27;0;100;208;1;2024-07-01 17:03:27;R_3b3H4Sc1AYlqDIt;anonymous;EN;1;1;2;2;661e47e87d86f5629af43921;0;0;0;0;0;0;1;2;28;1;;3;;3;;Anima;0;2;1;5;1;2;661e47e87d86f5629af43921;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 16:56:29;2024-07-01 17:03:39;0;100;430;1;2024-07-01 17:03:40;R_6A0ZlCCsPpCAAQr;anonymous;EN;1;1;2;2;6615aeaa3f10ca029ad3f66e;28;12;20;20;13;27;1;1;52;1;;1;;7;;REPLIKA;0;1;1;5;2;1;6615aeaa3f10ca029ad3f66e;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:02:57;2024-07-01 17:04:27;0;100;90;1;2024-07-01 17:04:28;R_7EFl2pKNSiChy6b;anonymous;EN;1;1;2;2;6672d7cb47449369dcb67790;68;58;30;17;70;29;2;1;26;1;;3,4;;5;;mua ;0;2;1;2;3;1;6672d7cb47449369dcb67790;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:00:11;2024-07-01 17:04:35;0;100;264;1;2024-07-01 17:04:36;R_70ZbitX8CUrZvRd;anonymous;EN;1;1;2;2;5cbcfce214b3cb0015f03471;0;0;0;0;100;100;2;2;45;1;;3;;4;;Replika;0;2;3;4;1;1;5cbcfce214b3cb0015f03471;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:02:48;2024-07-01 17:05:10;0;100;141;1;2024-07-01 17:05:10;R_3R1t1IEwMJc5E4M;anonymous;EN;1;1;2;2;5df12d8b53e84603acbf5319;79;79;71;10;50;50;2;1;23;2;;3;;4;;Character ai;0;1;1;8;0.5;1;5df12d8b53e84603acbf5319;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:04:50;2024-07-01 17:05:50;0;100;60;1;2024-07-01 17:05:51;R_6c1NFWAqjTIf4PS;anonymous;EN;1;1;2;1;6632404d369dbb28fc6bf5d5;;;;;;;;;;;;;;;;;0;;;;;;6632404d369dbb28fc6bf5d5;;;;
2024-07-01 16:54:29;2024-07-01 17:05:54;0;100;684;1;2024-07-01 17:05:55;R_7jkcKJWxB9BE67n;anonymous;EN;1;1;2;2;5e1508eb18e869b078576e94;100;50;73;41;100;100;2;2;31;2;;4;;4;;Replika ;0;1;4;2;2;1;5e1508eb18e869b078576e94;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:04:40;2024-07-01 17:07:17;0;100;157;1;2024-07-01 17:07:18;R_52t23K50NHIuysa;anonymous;EN;1;1;2;2;65c528cadf7003767a4d311f;2;12;2;1;4;7;1;2;22;3;;5;;4;;Character AI;0;2;4;3;1;1;65c528cadf7003767a4d311f;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:06:46;2024-07-01 17:07:21;0;100;35;1;2024-07-01 17:07:22;R_7BxnHvYdwfulv1K;anonymous;EN;1;1;1;2;663670c2022c87b815e5d5c7;;;;;;;;;;;;;;;;;0;;;;;;663670c2022c87b815e5d5c7;;;;
2024-07-01 17:04:43;2024-07-01 17:07:31;0;100;168;1;2024-07-01 17:07:31;R_6mVNS1PFeXP4uIW;anonymous;EN;1;1;2;2;62b23ec52d823af70d023ca2;25;25;20;0;80;25;2;1;23;1;;3,4;;3;;CharacterAI ;0;3;1;3;0;1;62b23ec52d823af70d023ca2;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:00:22;2024-07-01 17:07:54;0;100;452;1;2024-07-01 17:07:54;R_1M9cjO3A73r7BMn;anonymous;EN;1;1;2;2;5ddc07391e42a9000b2622be;0;0;0;0;0;0;1;2;59;2;;3;;4;;Pi;0;1;3;4;1;1;5ddc07391e42a9000b2622be;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:05:07;2024-07-01 17:08:10;0;100;183;1;2024-07-01 17:08:11;R_5QfhCqP3on2lpZa;anonymous;EN;1;1;2;2;6615931bfb0da36e1e27c4bb;28;23;27;32;30;29;1;1;43;1;;1;;5;;WAIFU;0;2;1;13;3;1;6615931bfb0da36e1e27c4bb;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:04:42;2024-07-01 17:08:48;0;100;246;1;2024-07-01 17:08:48;R_3CBBxZftGLbxlEd;anonymous;EN;1;1;2;2;667838be776b27f8705b6c3c;0;0;0;0;0;0;1;2;26;2;;3;;2;;Replika;0;2;1;2;1;2;667838be776b27f8705b6c3c;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:07:47;2024-07-01 17:10:12;0;100;144;1;2024-07-01 17:10:12;R_7hhaRYcZf33Tn23;anonymous;EN;1;1;2;2;6680452004dea60c1f984bba;10;80;6;32;5;85;1;2;37;2;;3;;3;;Chat GPT;1;2;4;2;1;1;6680452004dea60c1f984bba;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:05:54;2024-07-01 17:10:54;0;100;300;1;2024-07-01 17:10:55;R_307YWhSE3RTIejp;anonymous;EN;1;1;2;2;5f0160c161fa112b27e788f6;50;50;50;0;80;20;1;1;27;3;;1,3,4,5;;1;;Poly ai;1;3;4;4;0.5;1;5f0160c161fa112b27e788f6;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:07:36;2024-07-01 17:11:17;0;100;220;1;2024-07-01 17:11:17;R_6rpRpND8jCG5GGO;anonymous;EN;1;1;2;2;667089ea3c3a498375d03864;83;84;88;82;74;77;2;1;29;2;;3;;4;;Pi;0;3;1;3;2;1;667089ea3c3a498375d03864;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:10:08;2024-07-01 17:13:33;0;100;204;1;2024-07-01 17:13:33;R_5h9Lw8nSf5HrpoN;anonymous;EN;1;1;2;2;66517f5fabe49e6139fa9d4c;40;60;0;0;60;20;2;1;32;1;;3;;1;;character ai;0;2;3;1;0.2;1;66517f5fabe49e6139fa9d4c;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:10:42;2024-07-01 17:13:51;0;100;188;1;2024-07-01 17:13:51;R_6cZKh3GKaAmiwGl;anonymous;EN;1;1;2;2;5e7acb3c6c68580b56640a90;19;36;0;8;81;19;1;2;24;1;;2;;4;;ChatGPT;1;3;3;8;1;1;5e7acb3c6c68580b56640a90;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:11:08;2024-07-01 17:14:05;0;100;176;1;2024-07-01 17:14:05;R_6ndXBx8HuIudkaZ;anonymous;EN;1;1;2;2;65602c23bb03869d53e76a34;100;100;100;81;100;90;2;1;28;2;;2;;4;;Replika;0;3;1;1;1;1;65602c23bb03869d53e76a34;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:11:20;2024-07-01 17:14:32;0;100;192;1;2024-07-01 17:14:33;R_7Yf6hozAbk1Lp6w;anonymous;EN;1;1;2;2;6400e3697879c55c323f34d0;17;8;5;4;0;8;1;2;31;1;;3;;4;;Character AI;0;2;4;8;2;1;6400e3697879c55c323f34d0;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:07:45;2024-07-01 17:15:00;0;100;435;1;2024-07-01 17:15:01;R_6HnjbSM8yR3qqJ3;anonymous;EN;1;1;2;2;6630e9224b174b5c709cd1c2;100;87;73;62;92;85;2;1;34;2;;2;;3;;CHatGPT;1;3;1;3;1;1;6630e9224b174b5c709cd1c2;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:11:59;2024-07-01 17:15:00;0;100;181;1;2024-07-01 17:15:01;R_1EceLx69bQXOEWI;anonymous;EN;1;1;2;2;6678604e68f0d181de3dd0f5;100;72;72;30;100;100;2;2;23;2;;4;;1;;ChatGPT;1;3;1;1;1;1;6678604e68f0d181de3dd0f5;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:12:21;2024-07-01 17:15:21;0;100;179;1;2024-07-01 17:15:21;R_3KViUVLAIwSEEjQ;anonymous;EN;1;1;2;2;605ea7823833edb5ac64a5c0;0;0;0;0;0;0;1;1;33;2;;3;;3;;ChatGPT;1;1;1;6;1;1;605ea7823833edb5ac64a5c0;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:14:40;2024-07-01 17:17:15;0;100;154;1;2024-07-01 17:17:15;R_6Srab2P5hHb2K2V;anonymous;EN;1;1;2;2;66406bd8acecfece08eceae5;22;62;53;47;16;20;1;1;19;2;;3;;3;;character ai;0;3;1;0;0;1;66406bd8acecfece08eceae5;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:14:00;2024-07-01 17:17:18;0;100;197;1;2024-07-01 17:17:18;R_3JLSExPi9ZAuyoJ;anonymous;EN;1;1;2;2;663ea705b761e95caebf67eb;4;0;2;0;0;0;1;2;22;2;;4;;4;;replika;0;2;1;2;3;1;663ea705b761e95caebf67eb;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:15:38;2024-07-01 17:18:10;0;100;152;1;2024-07-01 17:18:10;R_7js77bTvXxz1kES;anonymous;EN;1;1;2;2;610da78195266b674f853ad0;60;60;54;50;58;58;2;1;26;2;;3,4;;1;;Unsure;0;3;3;1;2;1;610da78195266b674f853ad0;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:12:21;2024-07-01 17:18:12;0;100;351;1;2024-07-01 17:18:12;R_3CsaHmbor3bsVQA;anonymous;EN;1;1;2;2;660f37bffdca1a6b507699d0;0;0;0;0;0;0;1;1;31;2;;1;;4;;Character ai and Chatgpt;0;1;4;4;1;1;660f37bffdca1a6b507699d0;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:16:03;2024-07-01 17:18:21;0;100;137;1;2024-07-01 17:18:21;R_6VPeQudeUMFEOFt;anonymous;EN;1;1;2;2;63fc00a210518ac818a9c529;20;20;20;20;20;20;1;2;53;2;;3;;5;;ChatGpt;1;3;1;6;1;1;63fc00a210518ac818a9c529;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 17:16:57;2024-07-01 17:18:54;0;100;117;1;2024-07-01 17:18:55;R_17ILdzHPNr9BSL8;anonymous;EN;1;1;2;2;62b20c0065e9809e66d13fa5;18;79;12;5;94;70;2;2;25;1;;3;;1;;Poe;0;1;1;4;1;2;62b20c0065e9809e66d13fa5;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:06:35;2024-07-01 17:19:30;0;100;775;1;2024-07-01 17:19:31;R_5Ho7eq5Ade0PrCM;anonymous;EN;1;1;2;2;5cf5ea4dea7a80000156520e;85;82;86;83;81;91;2;2;29;1;;3;;4;;Muah;0;2;4;6;1;2;5cf5ea4dea7a80000156520e;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:15:39;2024-07-01 17:19:55;0;100;255;1;2024-07-01 17:19:56;R_3rwPrbD0WKYGrPc;anonymous;EN;1;1;2;2;6675a963711ccdb10bd77b6c;73;91;29;0;50;81;2;2;21;2;;1;;1;;Poe;0;3;4;6;1;1;6675a963711ccdb10bd77b6c;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 17:17:17;2024-07-01 17:20:08;0;100;170;1;2024-07-01 17:20:09;R_5aYVqNbwO9XcHdf;anonymous;EN;1;1;2;2;6635183b748be95d98d2e446;35;70;36;70;40;71;1;1;22;1;;2;;4;;replika;0;1;1;3;1;1;6635183b748be95d98d2e446;FALSE;;control;your AI companion thinks and acts the same way as before the update.
