"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","screen","att_1","att_2","X1_support_1","X1_satisfaction_1","X1_inclusion","X2_support_1","X2_satisfaction_1","X2_inclusion","X3_support_1","X3_satisfaction_1","X3_inclusion","X4_support_1","X4_satisfaction_1","X4_inclusion","X5_support_1","X5_satisfaction_1","X5_inclusion","X6_support_1","X6_satisfaction_1","X6_inclusion","X7_support_1","X7_satisfaction_1","X7_inclusion","X8_support_1","X8_satisfaction_1","X8_inclusion","comp_1","rep_relation","rep_relation_5_TEXT","rep_relation_mos","rep_subscribe","rep_exp_lev","age","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","edu","edu_8_TEXT","questions_DO"
"7/10/23 21:23","7/10/23 21:31",0,100,508,1,"7/10/23 21:31","R_1cRPA0ue6S9fX3k","anonymous","EN",0.899999976,1,1,2,2,59,66,4,90,83,6,71,73,3,76,71,4,73,70,5,86,85,6,90,92,6,81,76,5,2,4,NA,10,2,8,30,1,NA,"1",NA,6,"","vign|satisfaction|inclusion|support"
"7/10/23 21:27","7/10/23 21:33",0,100,347,1,"7/10/23 21:33","R_2S6MYWlHlfkr3dg","anonymous","EN",0.100000001,1,1,2,2,8,5,1,42,82,3,18,21,2,29,36,2,64,50,4,18,21,2,85,80,7,70,76,6,2,2,NA,33,2,20,41,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:01","7/10/23 21:34",0,100,1957,1,"7/10/23 21:34","R_2pQ99LCZV6CkuOd","anonymous","EN",NA,1,1,2,2,44,53,1,60,61,3,67,62,4,80,70,4,72,54,4,72,74,5,65,67,6,58,81,3,2,1,NA,2,3,10,34,2,NA,"3",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 21:18","7/10/23 21:35",0,100,1014,1,"7/10/23 21:35","R_1jUn25CNYe6Tnu6","anonymous","EN",NA,1,1,2,2,65,60,1,63,70,2,61,60,1,68,68,2,79,83,2,81,81,2,95,95,7,85,80,4,2,1,NA,4,2,8,30,2,NA,"5",NA,2,"","vign|inclusion|satisfaction|support"
"7/10/23 21:28","7/10/23 21:37",0,100,548,1,"7/10/23 21:37","R_OuJ6V9dVOzRnikF","anonymous","EN",0.400000006,1,1,2,2,14,20,1,81,69,4,80,89,6,75,90,6,78,79,4,75,77,4,90,91,7,98,92,7,2,3,NA,5,3,75,28,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 21:32","7/10/23 21:39",0,100,374,1,"7/10/23 21:39","R_2sSFgiv7FiD8DhV","anonymous","EN",0.699999988,1,1,2,2,74,67,6,77,69,4,77,74,4,79,77,6,75,75,5,74,79,6,91,89,7,87,88,7,2,2,NA,3,2,8,24,2,NA,"3",NA,3,"","vign|satisfaction|inclusion|support"
"7/10/23 21:36","7/10/23 21:42",0,100,313,1,"7/10/23 21:42","R_NXwzLrxFpSIHt6N","anonymous","EN",0.699999988,1,1,2,2,3,4,1,50,50,3,41,30,3,51,30,4,51,50,4,40,40,2,83,83,5,70,79,6,2,1,NA,15,3,60,35,1,NA,"2",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 21:39","7/10/23 21:43",0,100,263,1,"7/10/23 21:43","R_sBBZAeWYgwNKFpL","anonymous","EN",0.899999976,1,1,2,2,17,27,1,46,37,3,43,85,2,32,39,2,46,47,3,50,56,2,68,71,2,71,75,5,2,2,NA,8,1,52,30,1,NA,"2",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:43","7/10/23 21:46",0,100,186,1,"7/10/23 21:46","R_BWImhqCgVYU1ZGF","anonymous","EN",0.699999988,1,1,2,2,23,30,1,70,81,5,86,88,6,92,85,6,81,86,6,90,86,6,81,90,6,98,96,7,2,3,NA,6,3,80,30,1,NA,"1",NA,7,"","vign|satisfaction|inclusion|support"
"7/10/23 21:45","7/10/23 21:46",0,100,54,1,"7/10/23 21:46","R_sHJmqp5bhEQLPxL","anonymous","EN",0.400000006,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",""
"7/10/23 21:42","7/10/23 21:47",0,100,299,1,"7/10/23 21:47","R_z1NlRYnCupHBBkJ","anonymous","EN",0.699999988,1,1,2,2,74,100,2,97,95,6,80,89,4,85,91,3,78,94,3,92,92,5,95,92,7,82,92,3,2,2,NA,24,3,8,25,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:43","7/10/23 21:48",0,100,296,1,"7/10/23 21:48","R_1JY1d4jvkTp4wOo","anonymous","EN",0.100000001,1,1,2,2,15,31,1,61,71,4,39,41,3,50,49,4,70,70,4,50,68,4,90,78,6,71,69,5,2,2,NA,28,2,25,30,2,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:47","7/10/23 21:48",0,100,44,1,"7/10/23 21:48","R_32YoDl6obV4VumG","anonymous","EN",0.699999988,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",""
"7/10/23 21:39","7/10/23 21:49",0,100,573,1,"7/10/23 21:49","R_3R7ME4CqJmsIgLN","anonymous","EN",0.400000006,1,1,2,2,43,59,1,70,67,6,81,74,3,85,65,5,84,75,3,76,74,6,69,75,4,88,77,4,2,3,NA,6,2,14,35,2,NA,"3",NA,3,"","vign|satisfaction|inclusion|support"
"7/10/23 21:49","7/10/23 21:49",0,100,31,1,"7/10/23 21:49","R_1BVgfSy1hX3oaDn","anonymous","EN",0.699999988,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",""
"7/10/23 21:49","7/10/23 21:52",0,100,171,1,"7/10/23 21:52","R_3r2jamrsF0ePlBj","anonymous","EN",0.899999976,1,1,2,2,27,36,2,87,83,6,83,83,6,71,70,5,91,88,6,92,96,7,74,88,6,94,98,7,2,1,NA,7,3,70,33,1,NA,"2",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 21:49","7/10/23 21:53",0,100,229,1,"7/10/23 21:53","R_SW7yTLlMBJsmbYt","anonymous","EN",0.699999988,1,1,2,2,62,68,2,83,81,2,82,93,4,84,90,5,88,88,3,80,88,4,81,94,5,83,100,6,2,3,NA,12,3,10,20,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 21:51","7/10/23 21:57",0,100,352,1,"7/10/23 21:57","R_C2KQZn8JTw4I8SJ","anonymous","EN",0.400000006,1,1,2,2,15,52,1,50,60,3,50,50,3,41,63,2,67,63,4,66,64,5,100,99,7,63,69,6,2,1,NA,37,3,50,28,1,NA,"1",NA,3,"","vign|inclusion|satisfaction|support"
"7/10/23 21:50","7/10/23 21:58",0,100,498,1,"7/10/23 21:58","R_1Mrrd5pMmSu6LGF","anonymous","EN",0.699999988,1,1,2,2,95,97,1,100,100,1,100,100,1,100,100,1,100,100,1,98,95,1,100,100,1,91,90,1,5,4,NA,10,4,100,40,1,NA,"3",NA,8,"Associate degree ","vign|satisfaction|inclusion|support"
